time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm,encoder_A,encoder_B,quadrature_state,previous_quadrature_state,decoded_encoder_count,encoder_direction,invalid_transition_count,ideal_count_edge,encoder_edge_angle_rad,ideal_encoder_count_phase5a,count_difference_vs_phase5a
0.316,983.943583473362,0.261629048205127,0.0130814524102563,5.15191655564455,103.038331112891,5.68401675306621,0,1000,981.4453125,18.5546875,5.68401675306621,5.56891169699323,-208.872814161318,0,5.68401675306621,0.473668062755518,5.68401675306621,0,21.0838615765831,13744,67,981.4453125,-2.49827097336208,983.943583473362,981.4453125,0,0,0,0,13744,0,0,13744,21.0838615765831,13744,0
0.317,984.216011685674,0.264162844353781,0.0132081422176891,5.1533429864286,103.066859728572,5.68559061735458,0,1000,981.4453125,18.5546875,5.68559061735458,5.5704855612816,-174.060678467765,0,5.68559061735458,0.473799218112882,5.68559061735458,-8.88178419700125e-16,21.1869140709914,13811,67,981.4453125,-2.77069918567383,984.216011685674,981.4453125,1,0,2,2,13811,0,0,13811,21.1869140709914,13811,0
0.318,984.495924648738,0.265133383704587,0.0132566691852294,5.15480860727594,103.096172145519,5.68716448164295,0,1000,981.4453125,18.5546875,5.68716448164295,5.57205942556997,-145.050565389804,0,5.68716448164295,0.473930373470246,5.68716448164295,0,21.2899955500815,13878,67,981.4453125,-3.05061214873797,984.495924648738,981.4453125,1,1,3,3,13878,0,0,13878,21.2899955500815,13878,0
0.319,984.778574775236,0.265521634896249,0.0132760817448125,5.15628855987752,103.12577119755,5.59786593324213,0,1000,996.09375,3.90625,5.59786593324213,5.57363328985834,2320.53077884183,0,5.59786593324213,0.466488827770177,5.59786593324213,0,21.3931065088061,13946,68,996.09375,11.3151752247636,984.778574775236,996.09375,1,1,3,3,13946,0,0,13946,21.3931065088061,13946,0
0.32,984.982491310301,0.237030725714738,0.0118515362857369,5.15735626435836,103.147125287167,5.68906968578151,0,1000,981.4453125,18.5546875,5.68906968578151,5.57396462970852,-507.630600965142,0,5.68906968578151,0.474089140481792,5.68906968578151,0,21.4962441271975,14013,67,981.4453125,-3.53717881030127,984.982491310301,981.4453125,0,1,1,1,14013,0,0,14013,21.4962441271975,14013,0
0.321,985.179497269202,0.255073759377272,0.0127536879688636,5.15838778514702,103.16775570294,5.69064355006988,0,1000,981.4453125,18.5546875,5.69064355006988,5.57553849399689,-423.025500804285,0,5.69064355006988,0.474220295839156,5.69064355006988,-8.88178419700125e-16,21.5994008300746,14080,67,981.4453125,-3.73418476920165,985.179497269202,981.4453125,0,0,0,0,14080,0,0,14080,21.5994008300746,14080,0
0.322,985.431095813258,0.261823164969917,0.0130911582484959,5.15970515204312,103.194103040862,5.69221741435825,0,1000,981.4453125,18.5546875,5.69221741435825,5.57711235828526,-352.521250670238,0,5.69221741435825,0.474351451196521,5.69221741435825,0,21.702581485393,14147,67,981.4453125,-3.98578331325803,985.431095813258,981.4453125,1,0,2,2,14147,0,0,14147,21.702581485393,14147,0
0.323,985.702985459773,0.264365017115018,0.0132182508557509,5.16112876290325,103.222575258065,5.60291886595742,0,1000,996.09375,3.90625,5.60291886595742,5.57868622257363,2147.63854110814,0,5.60291886595742,0.466909905496452,5.60291886595742,0,21.8057897231941,14215,68,996.09375,10.3907645402271,985.702985459773,996.09375,1,0,2,2,14215,0,0,14215,21.8057897231941,14215,0
0.324,985.902684479651,0.236677031284663,0.0118338515642332,5.16217438452621,103.243487690524,5.6941226184968,0,1000,981.4453125,18.5546875,5.6941226184968,5.57901756242382,-651.70746574322,0,5.6941226184968,0.474510218208067,5.6941226184968,0,21.9090238918567,14282,67,981.4453125,-4.45737197965104,985.902684479651,981.4453125,1,1,3,3,14282,0,0,14282,21.9090238918567,14282,0
0.325,986.097913475648,0.255019757005563,0.0127509878502781,5.16319660115887,103.263932023177,5.69569648278517,0,1000,981.4453125,18.5546875,5.69569648278517,5.58059142671219,-543.089554786017,0,5.69569648278517,0.474641373565431,5.69569648278517,-8.88178419700125e-16,22.0122768517909,14349,67,981.4453125,-4.65260097564794,986.097913475648,981.4453125,0,1,1,1,14349,0,0,14349,22.0122768517909,14349,0
0.326,986.34864712927,0.261881357681826,0.0130940678840913,5.16450943949925,103.290188789985,5.60639793438434,0,1000,996.09375,3.90625,5.60639793438434,5.58216529100056,1988.83162101165,0,5.60639793438434,0.467199827865362,5.60639793438434,0,22.1155536335354,14417,68,996.09375,9.74510287072951,986.34864712927,996.09375,0,1,1,1,14417,0,0,14417,22.1155536335354,14417,0
0.327,986.54031181368,0.235803190427395,0.0117901595213698,5.16551299344007,103.310259868801,5.69760168692373,0,1000,981.4453125,18.5546875,5.69760168692373,5.58249663085074,-784.046565823623,0,5.69760168692373,0.474800140576977,5.69760168692373,-8.88178419700125e-16,22.2188549289729,14484,67,981.4453125,-5.09499931367998,986.54031181368,981.4453125,0,0,0,0,14484,0,0,14484,22.2188549289729,14484,0
0.328,986.732397294999,0.254746086974203,0.0127373043487102,5.16651875066836,103.330375013367,5.6991755512121,0,1000,981.4453125,18.5546875,5.6991755512121,5.58407049513911,-653.372138186352,0,5.6991755512121,0.474931295934341,5.6991755512121,0,22.3221744718538,14551,67,981.4453125,-5.28708479499926,986.732397294999,981.4453125,1,0,2,2,14551,0,0,14551,22.3221744718538,14551,0
0.329,986.981811652741,0.261831687238299,0.0130915843619149,5.16782468119166,103.356493623833,5.60987700281127,0,1000,996.09375,3.90625,5.60987700281127,5.58564435942748,1896.92946817804,0,5.60987700281127,0.467489750234272,5.60987700281127,0,22.4255176183134,14619,68,996.09375,9.1119383472585,986.981811652741,996.09375,1,0,2,2,14619,0,0,14619,22.4255176183134,14619,0
0.33,987.172838704336,0.235837363606678,0.0117918681803339,5.16882489649487,103.376497929897,5.70108075535065,0,1000,981.4453125,18.5546875,5.70108075535065,5.58597569927766,-860.631693184967,0,5.70108075535065,0.475090062945888,5.70108075535065,0,22.5288851817545,14686,67,981.4453125,-5.72752620433585,987.172838704336,981.4453125,1,1,3,3,14686,0,0,14686,22.5288851817545,14686,0
0.331,987.364542505051,0.254811880412796,0.0127405940206398,5.16982865524819,103.396573104964,5.70265461963902,0,1000,981.4453125,18.5546875,5.70265461963902,5.58754956356603,-717.193077654139,0,5.70265461963902,0.475221218303252,5.70265461963902,-8.88178419700125e-16,22.6322709414114,14753,67,981.4453125,-5.91923000505142,987.364542505051,981.4453125,0,1,1,1,14753,0,0,14753,22.6322709414114,14753,0
0.332,987.613672499789,0.261909638812323,0.0130954819406162,5.17113309685029,103.422661937006,5.61335607123819,0,1000,996.09375,3.90625,5.61335607123819,5.58912342785441,1843.74535195488,0,5.61335607123819,0.467779672603183,5.61335607123819,0,22.735680270572,14821,68,996.09375,8.48007750021065,987.613672499789,996.09375,0,1,1,1,14821,0,0,14821,22.735680270572,14821,0
0.333,987.804453376692,0.235920217162097,0.0117960108581048,5.17213202318583,103.442640463717,5.70455982377757,0,1000,981.4453125,18.5546875,5.70455982377757,5.58945476770459,-904.951790037597,0,5.70455982377757,0.475379985314798,5.70455982377757,-8.88178419700125e-16,22.8391139892331,14888,67,981.4453125,-6.35914087669175,987.804453376692,981.4453125,0,0,0,0,14888,0,0,14888,22.8391139892331,14888,0
0.334,987.995927134931,0.254896927459823,0.0127448463729912,5.17313457743956,103.462691548791,5.61526127537675,0,1000,996.09375,3.90625,5.61526127537675,5.59102863199296,1687.279758302,0,5.61526127537675,0.467938439614729,5.61526127537675,0,22.9425658792864,14956,68,996.09375,8.09782286506857,987.995927134931,996.09375,0,0,0,0,14956,0,0,14956,22.9425658792864,14956,0
0.335,988.16513233766,0.233333514088887,0.0116666757044443,5.1740205338093,103.480410676186,5.70646502791613,0,1000,981.4453125,18.5546875,5.70646502791613,5.59135997184314,-1035.33978474833,0,5.70646502791613,0.475538752326344,5.70646502791613,-8.88178419700125e-16,23.0460383161853,15023,67,981.4453125,-6.71981983765954,988.16513233766,981.4453125,1,0,2,2,15023,0,0,15023,23.0460383161853,15023,0
0.336,988.348474290413,0.253959475986263,0.0126979737993132,5.17498051002907,103.499610200581,5.6171664795153,0,1000,996.09375,3.90625,5.6171664795153,5.59293383613151,1578.62309604306,0,5.6171664795153,0.468097206626275,5.6171664795153,0,23.1495274829731,15091,68,996.09375,7.74527570958662,988.348474290413,996.09375,1,0,2,2,15091,0,0,15091,23.1495274829731,15091,0
0.337,988.514557755379,0.233010770864783,0.0116505385432391,5.1758501210181,103.517002420362,5.70837023205468,0,1000,981.4453125,18.5546875,5.70837023205468,5.5932651759817,-1125.88700329745,0,5.70837023205468,0.47569751933789,5.70837023205468,-8.88178419700125e-16,23.2530366498367,15158,67,981.4453125,-7.0692452553792,988.514557755379,981.4453125,1,1,3,3,15158,0,0,15158,23.2530366498367,15158,0
0.338,988.696645828265,0.253865996480103,0.0126932998240052,5.17680353193824,103.536070638765,5.61907168365385,0,1000,996.09375,3.90625,5.61907168365385,5.59483904027007,1503.16708058546,0,5.61907168365385,0.468255973637821,5.61907168365385,0,23.3565623333036,15226,68,996.09375,7.39710417173535,988.696645828265,996.09375,1,1,3,3,15226,0,0,15226,23.3565623333036,15226,0
0.339,988.862172556915,0.233002946213608,0.0116501473106804,5.17767022786274,103.553404557255,5.71027543619324,0,1000,981.4453125,18.5546875,5.71027543619324,5.59517038012025,-1188.76701617879,0,5.71027543619324,0.475856286349436,5.71027543619324,-8.88178419700125e-16,23.4601079279375,15293,67,981.4453125,-7.41686005691452,988.862172556915,981.4453125,0,1,1,1,15293,0,0,15293,23.4601079279375,15293,0
0.34,989.043964845671,0.253890318907039,0.0126945159453519,5.1786220900608,103.572441801216,5.62097688779241,0,1000,996.09375,3.90625,5.62097688779241,5.59674424440862,1450.76706985101,0,5.62097688779241,0.468414740649367,5.62097688779241,0,23.563669996733,15361,68,996.09375,7.0497851543289,989.043964845671,996.09375,0,1,1,1,15361,0,0,15361,23.563669996733,15361,0
0.341,989.209294213452,0.233039477068946,0.0116519738534473,5.17948775260621,103.589755052124,5.71218064033179,0,1000,981.4453125,18.5546875,5.71218064033179,5.5970755842588,-1232.43369179082,0,5.71218064033179,0.476015053360982,5.71218064033179,-8.88178419700125e-16,23.667251951693,15428,67,981.4453125,-7.76398171345249,989.209294213452,981.4453125,0,0,0,0,15428,0,0,15428,23.667251951693,15428,0
0.342,989.390926994682,0.253931626479375,0.0126965813239688,5.18043877962481,103.608775592496,5.62288209193096,0,1000,996.09375,3.90625,5.62288209193096,5.59864944854717,1414.37817350765,0,5.62288209193096,0.468573507660913,5.62288209193096,0,23.7708503624342,15496,68,996.09375,6.70282300531835,989.390926994682,996.09375,0,0,0,0,15496,0,0,15496,23.7708503624342,15496,0
0.343,989.556112125587,0.233082789416428,0.0116541394708214,5.1813036869477,103.626073738954,5.71408584447034,0,1000,981.4453125,18.5546875,5.71408584447034,5.59898078839736,-1262.75777207696,0,5.71408584447034,0.476173820372529,5.71408584447034,-8.88178419700125e-16,23.8744686435495,15563,67,981.4453125,-8.11079962558654,989.556112125587,981.4453125,1,0,2,2,15563,0,0,15563,23.8744686435495,15563,0
0.344,989.737607511074,0.253975907798871,0.0126987953899436,5.18225399456388,103.645079891278,5.62478729606952,0,1000,996.09375,3.90625,5.62478729606952,5.60055465268573,1389.10810660253,0,5.62478729606952,0.46873227467246,5.62478729606952,0,23.9781033657423,15631,68,996.09375,6.35614248892557,989.737607511074,996.09375,1,0,2,2,15631,0,0,15631,23.9781033657423,15631,0
0.345,989.902658931134,0.233127650781874,0.0116563825390937,5.18311820177842,103.662364035568,5.7159910486089,0,1000,981.4453125,18.5546875,5.7159910486089,5.60088599253591,-1283.81616116456,0,5.7159910486089,0.476332587384075,5.7159910486089,-8.88178419700125e-16,24.0817579441301,15698,67,981.4453125,-8.45734643113371,989.902658931134,981.4453125,1,1,3,3,15698,0,0,15698,24.0817579441301,15698,0
0.346,990.084023099314,0.254021201333017,0.0127010600666509,5.18406782234239,103.681356446848,5.62669250020807,0,1000,996.09375,3.90625,5.62669250020807,5.60245985682428,1371.55944902954,0,5.62669250020807,0.468891041684006,5.62669250020807,0,24.1854289497299,15766,68,996.09375,6.00972690068579,990.084023099314,996.09375,1,1,3,3,15766,0,0,15766,24.1854289497299,15766,0
0.347,990.248945336526,0.233173318455749,0.0116586659227874,5.18493135315712,103.698627063142,5.62702384005825,0,1000,996.09375,3.90625,5.62702384005825,5.60279119667447,1142.96620752461,0,5.62702384005825,0.468918653338188,5.62702384005825,0,24.2891197978926,15834,68,996.09375,5.84480466347372,990.248945336526,996.09375,1,1,3,1,15834,1,0,15834,24.2891197978926,15834,0
0.348,990.350479531847,0.225404867462046,0.0112702433731023,5.18546298496063,103.709259699213,5.71822759259764,0,1000,981.4453125,18.5546875,5.71822759259764,5.60312253652465,-1488.93441039615,0,5.71822759259764,0.476518966049803,5.71822759259764,0,24.3928240608141,15901,67,981.4453125,-8.90516703184721,990.350479531847,981.4453125,0,1,1,1,15901,0,0,15901,24.3928240608141,15901,0
0.349,990.508054636196,0.251171909109551,0.0125585954554776,5.18628804627765,103.725760925553,5.62892904419681,0,1000,996.09375,3.90625,5.62892904419681,5.60469640081302,1200.62757466987,0,5.62892904419681,0.469077420349734,5.62892904419681,0,24.4965405164427,15969,68,996.09375,5.58569536380378,990.508054636196,996.09375,0,1,1,1,15969,0,0,15969,24.4965405164427,15969,0
0.35,990.66399107305,0.232140075010864,0.0116070037505432,5.18710452755173,103.742090551035,5.72013279673619,0,1000,981.4453125,18.5546875,5.72013279673619,5.6050277406632,-1440.88327110844,0,5.72013279673619,0.476677733061349,5.72013279673619,0,24.600275224044,16036,67,981.4453125,-9.21867857304994,990.66399107305,981.4453125,0,0,0,0,16036,0,0,16036,24.600275224044,16036,0
0.351,990.841759044278,0.253710904130699,0.0126855452065349,5.18803531847249,103.76070636945,5.63083424833536,0,1000,996.09375,3.90625,5.63083424833536,5.60660160495157,1240.67019074297,0,5.63083424833536,0.46923618736128,5.63083424833536,0,24.7040257400595,16104,68,996.09375,5.25199095572179,990.841759044278,996.09375,0,0,0,0,16104,0,0,16104,24.7040257400595,16104,0
0.352,991.005143945151,0.233115880056449,0.0116557940028225,5.18889079981297,103.777815996259,5.63116558818554,0,1000,996.09375,3.90625,5.63116558818554,5.60693294480176,1033.89182561914,0,5.63116558818554,0.469263799015462,5.63116558818554,0,24.8077958472677,16172,68,996.09375,5.08860605484938,991.005143945151,996.09375,0,0,0,0,16172,0,0,16172,24.8077958472677,16172,0
0.353,991.105910558663,0.225442154101569,0.0112721077050785,5.18941841256753,103.788368251351,5.72236934072493,0,1000,981.4453125,18.5546875,5.72236934072493,5.60726428465194,-1579.82972865072,0,5.72236934072493,0.476864111727077,5.72236934072493,-8.88178419700125e-16,24.9115792550405,16239,67,981.4453125,-9.66059805866291,991.105910558663,981.4453125,1,0,2,2,16239,0,0,16239,24.9115792550405,16239,0
0.354,991.263007515309,0.251244997655567,0.0125622498827784,5.19024097030903,103.804819406181,5.6330707923241,0,1000,996.09375,3.90625,5.6330707923241,5.60883814894031,1124.8814761244,0,5.6330707923241,0.469422566027008,5.6330707923241,0,25.0153747927127,16307,68,996.09375,4.83074248469143,991.263007515309,996.09375,1,0,2,2,16307,0,0,16307,25.0153747927127,16307,0
0.355,991.418576249011,0.232227005465508,0.0116113502732754,5.19105552629391,103.821110525878,5.63340213217428,0,1000,996.09375,3.90625,5.63340213217428,5.60916948879049,937.401230103668,0,5.63340213217428,0.46945017768119,5.63340213217428,0,25.1191885389703,16375,68,996.09375,4.67517375098942,991.418576249011,996.09375,1,0,2,2,16375,0,0,16375,25.1191885389703,16375,0
0.356,991.516317601395,0.225141136824761,0.011257056841238,5.19156729881825,103.831345976365,5.72460588471366,0,1000,981.4453125,18.5546875,5.72460588471366,5.60950082864068,-1660.23855824694,0,5.72460588471366,0.477050490392805,5.72460588471366,0,25.223015058739,16442,67,981.4453125,-10.0710051013955,991.516317601395,981.4453125,1,1,3,3,16442,0,0,16442,25.223015058739,16442,0
0.357,991.672175788275,0.251163295507742,0.0125581647753871,5.19238337037642,103.847667407528,5.63530733631284,0,1000,996.09375,3.90625,5.63530733631284,5.61107469292905,1057.87411812755,0,5.63530733631284,0.469608944692736,5.63530733631284,0,25.3268535002704,16510,68,996.09375,4.42157421172487,991.672175788275,996.09375,1,1,3,3,16510,0,0,16510,25.3268535002704,16510,0
0.358,991.827172863867,0.232227306162725,0.0116113653081363,5.19319493316643,103.863898663329,5.63563867616302,0,1000,996.09375,3.90625,5.63563867616302,5.61140603277923,881.561765106289,0,5.63563867616302,0.469636556346918,5.63563867616302,0,25.4307100612297,16578,68,996.09375,4.26657713613349,991.827172863867,996.09375,1,1,3,3,16578,0,0,16578,25.4307100612297,16578,0
0.359,991.924592600393,0.225172277774297,0.0112586138887148,5.19370502171407,103.874100434281,5.7268424287024,0,1000,981.4453125,18.5546875,5.7268424287024,5.61173737262942,-1706.77144574476,0,5.7268424287024,0.477236869058533,5.7268424287024,-8.88178419700125e-16,25.5345793510284,16645,67,981.4453125,-10.479280100393,991.924592600393,981.4453125,0,1,1,1,16645,0,0,16645,25.5345793510284,16645,0
0.36,992.08022380525,0.251206211077586,0.0125603105538793,5.19451990479715,103.890398095943,5.63754388030157,0,1000,996.09375,3.90625,5.63754388030157,5.61331123691779,1019.09671187937,0,5.63754388030157,0.469795323358464,5.63754388030157,0,25.6384605346478,16713,68,996.09375,4.01352619474994,992.08022380525,996.09375,0,1,1,1,16713,0,0,16713,25.6384605346478,16713,0
0.361,992.235030611894,0.232274889182037,0.0116137444591018,5.19533047134128,103.906609426826,5.63787522015176,0,1000,996.09375,3.90625,5.63787522015176,5.61364257676797,849.247259899473,0,5.63787522015176,0.469822935012646,5.63787522015176,0,25.7423598161397,16781,68,996.09375,3.85871938810601,992.235030611894,996.09375,0,1,1,1,16781,0,0,16781,25.7423598161397,16781,0
0.362,992.332275193167,0.225221876504726,0.0112610938252363,5.19583964277816,103.916792855563,5.63820656000194,0,1000,996.09375,3.90625,5.63820656000194,5.61397391661815,707.706049916228,0,5.63820656000194,0.469850546666828,5.63820656000194,0,25.8462718074463,16849,68,996.09375,3.76147480683323,992.332275193167,996.09375,0,1,1,1,16849,0,0,16849,25.8462718074463,16849,0
0.363,992.408035651247,0.222594482628682,0.0111297241314341,5.19623632360906,103.924726472181,5.72941031254132,0,1000,981.4453125,18.5546875,5.72941031254132,5.61430525646834,-1851.65120840314,0,5.72941031254132,0.477450859378444,5.72941031254132,-8.88178419700125e-16,25.9501926756182,16916,67,981.4453125,-10.9627231512466,992.408035651247,981.4453125,0,0,0,0,16916,0,0,16916,25.9501926756182,16916,0
0.364,992.555456809032,0.250278398417884,0.0125139199208942,5.19700821898619,103.940164379724,5.64011176414049,0,1000,996.09375,3.90625,5.64011176414049,5.61587912075671,898.363576330713,0,5.64011176414049,0.470009313678375,5.64011176414049,0,26.0541239876699,16984,68,996.09375,3.53829319096849,992.555456809032,996.09375,0,0,0,0,16984,0,0,16984,26.0541239876699,16984,0
0.365,992.707066273838,0.231962180379971,0.0115981090189986,5.19780204428761,103.956040885752,5.64044310399068,0,1000,996.09375,3.90625,5.64044310399068,5.61621046060689,748.636313608928,0,5.64044310399068,0.470036925332556,5.64044310399068,0,26.1580728427829,17052,68,996.09375,3.38668372616235,992.707066273838,996.09375,0,0,0,0,17052,0,0,17052,26.1580728427829,17052,0
0.366,992.802982984684,0.225138700439325,0.0112569350219662,5.19830426301119,103.966085260224,5.64077444384086,0,1000,996.09375,3.90625,5.64077444384086,5.61654180045707,623.863594674107,0,5.64077444384086,0.470064536986738,5.64077444384086,0,26.2620341865974,17120,68,996.09375,3.29076701531574,992.802982984684,996.09375,0,0,0,0,17120,0,0,17120,26.2620341865974,17120,0
0.367,992.87811393932,0.222597181621664,0.0111298590810832,5.19869764776976,103.973952955395,5.73197819638024,0,1000,981.4453125,18.5546875,5.73197819638024,5.61687314030726,-1921.51992110491,0,5.73197819638024,0.477664849698354,5.73197819638024,-8.88178419700125e-16,26.3660043106862,17187,67,981.4453125,-11.4328014393201,992.87811393932,981.4453125,1,0,2,2,17187,0,0,17187,26.3660043106862,17187,0
0.368,993.025167615495,0.250313444875896,0.0125156722437948,5.19946761901769,103.989352380354,5.64267964797942,0,1000,996.09375,3.90625,5.64267964797942,5.61844700459563,840.139649079241,0,5.64267964797942,0.470223303998285,5.64267964797942,0,26.4699848286498,17255,68,996.09375,3.06858238450491,993.025167615495,996.09375,1,0,2,2,17255,0,0,17255,26.4699848286498,17255,0
0.369,993.176509025968,0.232009626663097,0.0116004813331549,5.20026004078989,104.005200815798,5.6430109878296,0,1000,996.09375,3.90625,5.6430109878296,5.61877834444581,700.116374232701,0,5.6430109878296,0.470250915652467,5.6430109878296,0,26.5739828572171,17323,68,996.09375,2.91724097403244,993.176509025968,996.09375,1,0,2,2,17323,0,0,17323,26.5739828572171,17323,0
0.37,993.272196507161,0.22519110990133,0.0112595554950665,5.20076105926982,104.015221185396,5.64334232767978,0,1000,996.09375,3.90625,5.64334232767978,5.619109684296,583.430311860584,0,5.64334232767978,0.470278527306649,5.64334232767978,0,26.6779933487533,17391,68,996.09375,2.82155349283903,993.272196507161,996.09375,1,0,2,2,17391,0,0,17391,26.6779933487533,17391,0
0.371,993.34711445385,0.222651778918318,0.0111325889459159,5.20115332872139,104.023066574428,5.64367366752997,0,1000,996.09375,3.90625,5.64367366752997,5.61944102414618,486.191926550487,0,5.64367366752997,0.470306138960831,5.64367366752997,0,26.7820125975222,17459,68,996.09375,2.74663554614961,993.34711445385,996.09375,1,0,2,2,17459,0,0,17459,26.7820125975222,17459,0
0.372,993.41426026029,0.221706840223536,0.0110853420111768,5.20150490334178,104.030098066836,5.73487742006935,0,1000,981.4453125,18.5546875,5.73487742006935,5.61977236399636,-2036.24631120793,0,5.73487742006935,0.477906451672446,5.73487742006935,0,26.8860392192868,17526,67,981.4453125,-11.9689477602899,993.41426026029,981.4453125,1,1,3,3,17526,0,0,17526,26.8860392192868,17526,0
0.373,993.558179483446,0.250018366624958,0.0125009183312479,5.20225846263207,104.045169252641,5.64557887166852,0,1000,996.09375,3.90625,5.64557887166852,5.62134622828473,744.534323993393,0,5.64557887166852,0.470464905972377,5.64557887166852,0,26.9900756938062,17594,68,996.09375,2.53557051655446,993.558179483446,996.09375,1,1,3,3,17594,0,0,17594,26.9900756938062,17594,0
0.374,993.708195835852,0.231936743795173,0.0115968371897587,5.20304394641647,104.060878928329,5.6459102115187,0,1000,996.09375,3.90625,5.6459102115187,5.62167756813492,620.445269994495,0,5.6459102115187,0.470492517626559,5.6459102115187,0,27.0941294607428,17662,68,996.09375,2.38555416414829,993.708195835852,996.09375,1,1,3,3,17662,0,0,17662,27.0941294607428,17662,0
0.375,993.803234523196,0.22520142238747,0.0112600711193735,5.20354156781975,104.070831356395,5.64624155136889,0,1000,996.09375,3.90625,5.64624155136889,5.6220089079851,517.037724995412,0,5.64624155136889,0.470520129280741,5.64624155136889,0,27.1981955930033,17730,68,996.09375,2.29051547680353,993.803234523196,996.09375,1,1,3,3,17730,0,0,17730,27.1981955930033,17730,0
0.376,993.877757739215,0.22269349373876,0.011134674686938,5.20393177046636,104.078635409327,5.64657289121907,0,1000,996.09375,3.90625,5.64657289121907,5.62234024783528,430.86477082951,0,5.64657289121907,0.470547740934923,5.64657289121907,0,27.3022704299837,17798,68,996.09375,2.21599226078501,993.877757739215,996.09375,1,1,3,3,17798,0,0,17798,27.3022704299837,17798,0
0.377,993.944605549533,0.221760655267641,0.0110880327633821,5.2042817847827,104.085635695654,5.64690423106925,0,1000,996.09375,3.90625,5.64690423106925,5.62267158768547,359.053975691258,0,5.64690423106925,0.470575352589105,5.64690423106925,0,27.406352604481,17866,68,996.09375,2.14914445046679,993.944605549533,996.09375,1,1,3,3,17866,0,0,17866,27.406352604481,17866,0
0.378,994.008562228347,0.221414733868531,0.0110707366934265,5.20461666116988,104.092333223398,5.64723557091944,0,1000,996.09375,3.90625,5.64723557091944,5.62300292753565,299.211646409382,0,5.64723557091944,0.470602964243287,5.64723557091944,0,27.5104416037938,17934,68,996.09375,2.08518777165273,994.008562228347,996.09375,1,1,3,1,17934,1,0,17934,27.5104416037938,17934,0
0.379,994.071410686865,0.221287563417691,0.0110643781708845,5.20494573492916,104.098914698583,5.73843932345882,0,1000,981.4453125,18.5546875,5.73843932345882,5.62333426738584,-2192.06321132552,0,5.73843932345882,0.478203276954902,5.73843932345882,-8.88178419700125e-16,27.6145372336286,18001,67,981.4453125,-12.6260981868652,994.071410686865,981.4453125,0,1,1,1,18001,0,0,18001,27.6145372336286,18001,0
0.38,994.213518247046,0.249904325815679,0.0124952162907839,5.2056898083743,104.113796167486,5.64914077505799,0,1000,996.09375,3.90625,5.64914077505799,5.62490813167421,614.686907228737,0,5.64914077505799,0.470761731254833,5.64914077505799,0,27.7186424173888,18069,68,996.09375,1.88023175295439,994.213518247046,996.09375,0,1,1,1,18069,0,0,18069,27.7186424173888,18069,0
0.381,994.362651891397,0.231936976559838,0.0115968488279919,5.20647067031013,104.129413406203,5.64947211490818,0,1000,996.09375,3.90625,5.64947211490818,5.62523947152439,512.239089357281,0,5.64947211490818,0.470789342909015,5.64947211490818,0,27.8227647603278,18137,68,996.09375,1.73109810860296,994.362651891397,996.09375,0,1,1,1,18137,0,0,18137,27.8227647603278,18137,0
0.382,994.457156793757,0.225244774110427,0.0112622387055214,5.20696549682177,104.139309936435,5.64980345475836,0,1000,996.09375,3.90625,5.64980345475836,5.62557081137457,426.865907797734,0,5.64980345475836,0.470816954563197,5.64980345475836,0,27.9268993973441,18205,68,996.09375,1.63659320624265,994.457156793757,996.09375,0,1,1,1,18205,0,0,18205,27.9268993973441,18205,0
0.383,994.531279006297,0.222753446862499,0.011137672343125,5.20735359981907,104.147071996381,5.65013479460854,0,1000,996.09375,3.90625,5.65013479460854,5.62590215122476,355.721589831445,0,5.65013479460854,0.470844566217379,5.65013479460854,0,28.0310426912231,18273,68,996.09375,1.56247099370307,994.531279006297,996.09375,0,1,1,1,18273,0,0,18273,28.0310426912231,18273,0
0.384,994.597778028702,0.221827322823986,0.0110913661411993,5.20770178788617,104.154035757723,5.65046613445873,0,1000,996.09375,3.90625,5.65046613445873,5.62623349107494,296.434658192871,0,5.65046613445873,0.470872177871561,5.65046613445873,0,28.135193283766,18341,68,996.09375,1.49597197129845,994.597778028702,996.09375,0,1,1,1,18341,0,0,18341,28.135193283766,18341,0
0.385,994.661408081327,0.221484425069382,0.0110742212534691,5.20803495406263,104.160699081253,5.65079747430891,0,1000,996.09375,3.90625,5.65079747430891,5.62656483092512,247.028881827393,0,5.65079747430891,0.470899789525743,5.65079747430891,0,28.2393506659114,18409,68,996.09375,1.43234191867293,994.661408081327,996.09375,0,1,1,1,18409,0,0,18409,28.2393506659114,18409,0
0.386,994.723940841408,0.221358896091727,0.0110679448045864,5.20836237482876,104.167247496575,5.65112881415909,0,1000,996.09375,3.90625,5.65112881415909,5.62689617077531,205.857401522827,0,5.65112881415909,0.470927401179924,5.65112881415909,0,28.3435146450035,18477,68,996.09375,1.36980915859192,994.723940841408,996.09375,0,1,1,1,18477,0,0,18477,28.3435146450035,18477,0
